r_(Angstroms),rho/rho_uniforme
8.965397,0.060156
8.975238,0.112216
8.985079,0.060747
8.994921,0.068627
9.004762,0.110405
9.014603,0.083614
9.024444,0.053282
9.034286,0.076959
9.044127,0.102740
9.053968,0.100475
9.063810,0.058069
9.073651,0.094528
9.083492,0.081550
9.093333,0.070028
9.103175,0.089939
9.113016,0.053477
9.122857,0.057693
9.132698,0.075419
9.142540,0.086709
9.152381,0.064607
9.162222,0.060992
9.172063,0.090681
9.181905,0.072184
9.191746,0.082004
9.201587,0.083328
9.211429,0.064899
9.221270,0.066943
9.231111,0.123185
9.240952,0.084380
9.250794,0.078671
9.260635,0.091919
9.270476,0.133176
9.280317,0.074920
9.290159,0.111212
9.300000,0.113190
9.309841,0.094225
9.319683,0.078090
9.329524,0.161587
9.339365,0.075838
9.349206,0.117460
9.359048,0.122891
9.368889,0.119294
9.378730,0.096305
9.388571,0.113507
9.398413,0.126525
9.408254,0.103600
9.418095,0.135230
9.427937,0.119926
9.437778,0.092949
9.447619,0.163007
9.457460,0.110619
9.467302,0.127664
9.477143,0.096677
9.486984,0.175345
9.496825,0.114951
9.506667,0.151058
9.516508,0.109251
9.526349,0.137104
9.536190,0.133556
9.546032,0.168134
9.555873,0.112201
9.565714,0.153523
9.575556,0.177795
9.585397,0.152530
9.595238,0.158469
9.605079,0.130569
9.614921,0.202073
9.624762,0.163384
9.634603,0.219871
9.644444,0.177200
9.654286,0.195192
9.664127,0.268957
9.673968,0.292865
9.683810,0.269081
9.693651,0.253390
9.703492,0.326127
9.713333,0.363260
9.723175,0.422372
9.733016,0.369202
9.742857,0.349487
9.752698,0.446413
9.762540,0.572430
9.772381,0.589143
9.782222,0.534080
9.792063,0.560751
9.801905,0.755757
9.811746,0.779504
9.821587,0.891860
9.831429,0.859903
9.841270,1.070337
9.851111,1.300800
9.860952,1.527509
9.870794,1.589844
9.880635,2.013113
9.890476,2.208871
9.900317,2.670722
9.910159,3.333613
9.920000,3.751509
9.929841,3.963747
9.939683,4.526635
9.949524,5.236666
9.959365,5.947905
9.969206,6.211240
9.979048,6.726714
9.988889,7.146845
9.998730,8.073073
10.008571,8.065138
10.018413,8.347804
10.028254,8.327952
10.038095,8.720503
10.047937,8.820615
10.057778,9.002584
10.067619,8.423205
10.077460,7.817229
10.087302,8.013173
10.097143,7.495659
10.106984,7.386779
10.116825,6.221497
10.126667,6.090323
10.136508,5.832472
10.146349,5.149221
10.156190,4.331010
10.166032,4.254588
10.175873,3.562711
10.185714,3.246024
10.195556,2.951618
10.205397,2.581371
10.215238,2.141861
10.225079,2.000622
10.234921,1.820924
10.244762,1.530568
10.254603,1.328220
10.264444,1.419377
10.274286,1.144155
10.284127,1.084296
10.293968,0.848428
10.303810,0.918883
10.313651,0.764901
10.323492,0.710038
10.333333,0.696156
10.343175,0.576751
10.353016,0.520340
10.362857,0.536777
10.372698,0.476752
10.382540,0.411208
10.392381,0.386433
10.402222,0.451661
10.412063,0.323915
10.421905,0.409656
10.431746,0.279699
10.441587,0.382123
10.451429,0.294716
10.461270,0.327362
10.471111,0.228379
10.480952,0.269086
10.490794,0.349360
10.500635,0.222787
10.510476,0.203412
10.520317,0.282904
10.530159,0.247464
10.540000,0.291008
10.549841,0.231604
10.559683,0.187695
10.569524,0.183831
10.579365,0.273341
10.589206,0.204355
10.599048,0.177802
10.608889,0.218064
10.618730,0.242341
10.628571,0.227443
10.638413,0.220514
10.648254,0.197730
10.658095,0.176817
10.667937,0.198583
10.677778,0.191706
10.687619,0.122214
10.697460,0.196821
10.707302,0.188750
10.717143,0.151589
10.726984,0.144786
10.736825,0.202757
10.746667,0.134846
10.756508,0.131702
10.766349,0.149086
10.776190,0.152568
10.786032,0.133752
10.795873,0.151086
10.805714,0.143732
10.815556,0.127378
10.825397,0.127263
10.835238,0.169729
10.845079,0.088682
10.854921,0.138291
10.864762,0.148334
10.874603,0.172701
10.884444,0.122990
10.894286,0.207582
10.904127,0.117405
10.913968,0.188154
10.923810,0.192744
10.933651,0.175929
10.943492,0.128859
10.953333,0.275285
10.963175,0.189089
10.973016,0.152793
10.982857,0.194667
10.992698,0.217548
11.002540,0.281733
11.012381,0.262007
11.022222,0.234063
11.032063,0.223841
11.041905,0.296030
11.051746,0.376324
11.061587,0.320766
11.071429,0.279393
11.081270,0.360074
11.091111,0.365028
11.100952,0.400999
11.110794,0.399475
11.120635,0.364059
11.130476,0.425042
11.140317,0.445083
11.150159,0.498310
11.160000,0.524074
11.169841,0.503832
11.179683,0.565004
11.189524,0.692276
11.199365,0.744472
11.209206,0.883538
11.219048,0.946480
11.228889,1.129688
11.238730,1.307950
11.248571,1.462791
11.258413,1.566566
11.268254,1.716874
11.278095,1.843295
11.287937,2.265410
11.297778,2.145520
11.307619,2.453420
11.317460,2.485740
11.327302,2.893782
11.337143,2.741090
11.346984,2.739287
11.356825,2.903429
11.366667,3.016976
11.376508,3.070348
11.386349,3.281720
11.396190,2.996618
11.406032,3.351836
11.415873,3.220296
11.425714,3.116282
11.435556,3.209073
11.445397,3.037113
11.455238,2.860343
11.465079,2.792138
11.474921,2.649294
11.484762,2.512354
11.494603,2.296497
11.504444,1.940355
11.514286,1.942648
11.524127,1.666364
11.533968,1.612544
11.543810,1.361782
11.553651,1.209879
11.563492,0.993606
11.573333,1.011853
11.583175,0.895981
11.593016,0.885130
11.602857,0.669866
11.612698,0.599906
11.622540,0.630711
11.632381,0.404475
11.642222,0.553172
11.652063,0.499721
11.661905,0.407910
11.671746,0.365807
11.681587,0.355486
11.691429,0.400766
11.701270,0.305459
11.711111,0.308532
11.720952,0.289422
11.730794,0.279761
11.740635,0.331558
11.750476,0.272103
11.760317,0.235404
